# GymConfig(dt=1.0, num_drones=4, num_users=20, drones_speed=2.0, drones_height=10.0, boundary_size=1000.0, num_obstacles=0)
# DQNConfig(memory_size=200000, min_memory=50000, update_freq=10000, batch_size=32, gamma=0.99, epsilon=1.0, epsilon_min=0.1, epsilon_decay=1e-05, decay_type='linear', n_step=3, per_alpha=0.6, per_beta=0.4, per_beta_annealing=1e-06, autosave_freq=10000)
episode,sim_time,sim_steps,area_coverage,user_coverage,mean_reward,memory_size,epsilon,loss,train_time,train_steps,train_speed
746,1000.0,1000,0.634,0.7,0.0,200000,0.1,0.011318967,27671.51032757759,733511,26.507805006087388
747,1000.0,1000,0.702,0.75,0.0,200000,0.1,0.011311871,27709.19988155365,734511,26.507838664671546
748,1000.0,1000,0.668,0.65,0.0,200000,0.1,0.011319504,27746.90352511406,735511,26.507858771171353
749,1000.0,1000,0.611,0.65,0.0,200000,0.1,0.011317292,27784.33864426613,736511,26.508135011496996
750,1000.0,1000,0.595,0.6,0.0,200000,0.1,0.011312615,27822.451521396637,737511,26.507764760419587
751,1000.0,1000,0.549,0.75,0.0,200000,0.1,0.011314993,27860.2283949852,738511,26.507715210270533
752,1000.0,1000,0.499,0.25,0.0,200000,0.1,0.011310497,27897.953593730927,739511,26.507714893500257
753,1000.0,1000,0.751,0.75,0.0,200000,0.1,0.011306601,27935.871507406235,740511,26.507531715214235
754,1000.0,1000,0.523,0.55,0.0,200000,0.1,0.011300324,27973.519572496414,741511,26.50760473903378
755,1000.0,1000,0.591,0.75,0.0,200000,0.1,0.011300109,28011.09132003784,742511,26.507749787309503
756,1000.0,1000,0.474,0.55,0.0,200000,0.1,0.011295286,28048.62402653694,743511,26.507931343712283
757,1000.0,1000,0.555,0.65,0.0,200000,0.1,0.011291519,28085.959932088852,744511,26.508298159469312
758,1000.0,1000,0.574,0.7,0.0,200000,0.1,0.011285866,28123.86297607422,745511,26.508129435191304
759,1000.0,1000,0.674,0.75,0.0,200000,0.1,0.011281089,28161.418371915817,746511,26.50828840089615
760,1000.0,1000,0.598,0.65,0.0,200000,0.1,0.011277356,28199.285937070847,747511,26.50815349164711
761,1000.0,1000,0.649,0.7,0.0,200000,0.1,0.011268762,28236.954792022705,748511,26.508205488179048
762,1000.0,1000,0.527,0.45,0.0,200000,0.1,0.011268579,28274.850903987885,749511,26.508044287346852
763,1000.0,1000,0.622,0.55,0.0,200000,0.1,0.011262316,28312.49827837944,750511,26.508116401517285
764,1000.0,1000,0.783,0.8,0.0,200000,0.1,0.011256711,28350.144211530685,751511,26.508189671761254
765,1000.0,1000,0.82,0.85,0.0,200000,0.1,0.011254188,28387.395886659622,752511,26.508630907376563
766,1000.0,1000,0.821,0.85,0.0,200000,0.1,0.011248156,28425.213205575943,753511,26.508543472931617
767,1000.0,1000,0.582,0.35,0.0,200000,0.1,0.011242416,28462.792063951492,754511,26.508678357325234
768,1000.0,1000,0.628,0.55,0.0,200000,0.1,0.011236677,28500.31538963318,755511,26.5088645391683
769,1000.0,1000,0.846,0.85,0.0,200000,0.1,0.011231169,28538.94584798813,756511,26.50802184532582
770,1000.0,1000,0.82,0.75,0.0,200000,0.1,0.011225885,28576.785706996918,757511,26.507914772300172
771,1000.0,1000,0.629,0.4,0.0,200000,0.1,0.011229373,28614.626598358154,758511,26.50780702567553
772,1000.0,1000,0.869,0.8,0.0,200000,0.1,0.011223035,28652.290152072906,759511,26.507863628000145
773,1000.0,1000,0.741,0.85,0.0,200000,0.1,0.011217845,28690.314138412476,760511,26.50758706643571
774,1000.0,1000,0.85,0.85,0.0,200000,0.1,0.011213056,28727.91388964653,761511,26.507702679441923
775,1000.0,1000,0.822,0.8,0.0,200000,0.1,0.011208933,28765.358204841614,762511,26.507961227000425
776,1000.0,1000,0.845,0.85,0.0,200000,0.1,0.011206322,28802.874032974243,763511,26.508153287525182
777,1000.0,1000,0.871,0.8,0.0,200000,0.1,0.011203808,28840.371703624725,764511,26.50836153699622
778,1000.0,1000,0.833,0.75,0.0,200000,0.1,0.011200141,28877.85045671463,765511,26.508586611555238
779,1000.0,1000,0.864,0.85,0.0,200000,0.1,0.011195492,28915.53381729126,766511,26.508623525013128
780,1000.0,1000,0.833,0.85,0.0,200000,0.1,0.011187959,28952.980410814285,767511,26.508877120230586
781,1000.0,1000,0.708,0.75,0.0,200000,0.1,0.011187159,28990.7543926239,768511,26.50883069751684
782,1000.0,1000,0.893,0.8,0.0,200000,0.1,0.011184771,29028.34756922722,769511,26.508949506887998
783,1000.0,1000,0.803,0.9,0.0,200000,0.1,0.011183512,29066.221090078354,770511,26.508812328905414
784,1000.0,1000,0.894,0.95,0.0,200000,0.1,0.011175992,29104.012286424637,771511,26.508750490983868
785,1000.0,1000,0.658,0.55,0.0,200000,0.1,0.011177256,29141.763121843338,772511,26.508725527168952
786,1000.0,1000,0.839,0.75,0.0,200000,0.1,0.011173013,29179.430043697357,773511,26.50877686195365
787,1000.0,1000,0.866,0.95,0.0,200000,0.1,0.0111697465,29217.23488664627,774511,26.508702927988224
788,1000.0,1000,0.827,0.85,0.0,200000,0.1,0.011166739,29254.825282096863,775511,26.50882350186622
789,1000.0,1000,0.831,0.8,0.0,200000,0.1,0.011165295,29292.837413072586,776511,26.50856211152916
790,1000.0,1000,0.822,0.8,0.0,200000,0.1,0.011166276,29330.443256616592,777511,26.50866859319088
791,1000.0,1000,0.886,0.85,0.0,200000,0.1,0.011170028,29368.24356198311,778511,26.50859927451753
792,1000.0,1000,0.839,0.8,0.0,200000,0.1,0.011164932,29405.717861652374,779511,26.508824020160713
793,1000.0,1000,0.829,1.0,0.0,200000,0.1,0.011159722,29443.715532064438,780511,26.508576987757444
794,1000.0,1000,0.659,0.3,0.0,200000,0.1,0.011157483,29481.22894859314,781511,26.508766013240894
795,1000.0,1000,0.538,0.55,0.0,200000,0.1,0.011154681,29518.83384490013,782511,26.50887240642913
796,1000.0,1000,0.831,0.75,0.0,200000,0.1,0.011154628,29556.171511650085,783511,26.509218207513936
797,1000.0,1000,0.739,0.75,0.0,200000,0.1,0.011152601,29594.07531094551,784511,26.509056009967107
798,1000.0,1000,0.843,0.95,0.0,200000,0.1,0.011152331,29631.927752494812,785511,26.508940172521335
799,1000.0,1000,0.732,0.75,0.0,200000,0.1,0.011155093,29669.341853618622,786511,26.50921627635606
800,1000.0,1000,0.687,0.6,0.0,200000,0.1,0.011151036,29707.134983301163,787511,26.50915345522318
801,1000.0,1000,0.697,0.7,0.0,200000,0.1,0.01114835,29744.718020915985,788511,26.509278031365817
802,1000.0,1000,0.555,0.5,0.0,200000,0.1,0.011147185,29782.297402381897,789511,26.509405547881496
803,1000.0,1000,0.683,0.45,0.0,200000,0.1,0.011145901,29820.12762451172,790511,26.50930974994387
804,1000.0,1000,0.549,0.55,0.0,200000,0.1,0.011142578,29858.151269197464,791511,26.509042466992423
805,1000.0,1000,0.753,0.75,0.0,200000,0.1,0.011136616,29895.619764328003,792511,26.509268121378703
806,1000.0,1000,0.675,0.65,0.0,200000,0.1,0.01113475,29933.367346286774,793511,26.509246046646144
807,1000.0,1000,0.772,0.7,0.0,200000,0.1,0.011131366,29971.100516319275,794511,26.509236774764005
808,1000.0,1000,0.599,0.45,0.0,200000,0.1,0.011132459,30008.806950569153,795511,26.50925114388632
809,1000.0,1000,0.635,0.55,0.0,200000,0.1,0.011132218,30046.33314561844,796511,26.509424498726627
810,1000.0,1000,0.628,0.5,0.0,200000,0.1,0.011130019,30083.825763463974,797511,26.509627008596603
811,1000.0,1000,0.634,0.6,0.0,200000,0.1,0.011126691,30121.177517175674,798511,26.509952990119086
812,1000.0,1000,0.559,0.5,0.0,200000,0.1,0.011123858,30159.261414051056,799511,26.509634602939926
813,1000.0,1000,0.563,0.6,0.0,200000,0.1,0.011119548,30197.01448202133,800511,26.509607446920512
814,1000.0,1000,0.841,0.85,0.0,200000,0.1,0.01112562,30234.65837240219,801511,26.50967608460388
815,1000.0,1000,0.796,0.8,0.0,200000,0.1,0.011128091,30272.242075681686,802511,26.509797258317786
816,1000.0,1000,0.788,0.85,0.0,200000,0.1,0.011127951,30310.003522396088,803511,26.50976267269795
817,1000.0,1000,0.777,0.85,0.0,200000,0.1,0.011124272,30347.739561080933,804511,26.509750367671334
818,1000.0,1000,0.632,0.65,0.0,200000,0.1,0.011125664,30385.423067092896,805511,26.509783925296713
819,1000.0,1000,0.846,0.7,0.0,200000,0.1,0.011121786,30423.068340063095,806511,26.509850715001434
820,1000.0,1000,0.676,0.55,0.0,200000,0.1,0.011116324,30460.887373685837,807511,26.509766116617502
821,1000.0,1000,0.838,0.9,0.0,200000,0.1,0.011110693,30498.678664684296,808511,26.509705842346794
822,1000.0,1000,0.761,0.85,0.0,200000,0.1,0.0111093065,30536.43949007988,809511,26.509672165621613
823,1000.0,1000,0.668,0.7,0.0,200000,0.1,0.011106725,30574.546635389328,810511,26.509338295237104
824,1000.0,1000,0.82,0.9,0.0,200000,0.1,0.011098899,30611.99698781967,811511,26.50957401758578
825,1000.0,1000,0.52,0.75,0.0,200000,0.1,0.01109506,30649.86746096611,812511,26.50944579175769
826,1000.0,1000,0.583,0.55,0.0,200000,0.1,0.011093474,30687.553143262863,813511,26.509477513229406
827,1000.0,1000,0.78,0.75,0.0,200000,0.1,0.0110920565,30724.985918045044,814511,26.509727365212232
828,1000.0,1000,0.602,0.55,0.0,200000,0.1,0.011088415,30763.05456161499,815511,26.509428650980713
829,1000.0,1000,0.653,0.5,0.0,200000,0.1,0.011085303,30800.80834388733,816511,26.509401664553465
830,1000.0,1000,0.681,0.75,0.0,200000,0.1,0.011086045,30838.44603228569,817511,26.509474541134864
831,1000.0,1000,0.722,0.9,0.0,200000,0.1,0.011087377,30876.475932836533,818511,26.509210499329317
832,1000.0,1000,0.685,0.6,0.0,200000,0.1,0.0110834725,30914.294791460037,819511,26.509128075191487
833,1000.0,1000,0.578,0.55,0.0,200000,0.1,0.011077011,30952.250651597977,820511,26.508928517363195
834,1000.0,1000,0.89,0.95,0.0,200000,0.1,0.01107325,30989.709427833557,821511,26.50915465665888
835,1000.0,1000,0.749,0.7,0.0,200000,0.1,0.011069139,31027.273427963257,822511,26.50929034710968
836,1000.0,1000,0.725,0.75,0.0,200000,0.1,0.011068783,31065.376862049103,823511,26.508965387553324
837,1000.0,1000,0.693,0.8,0.0,200000,0.1,0.011065079,31103.124465227127,824511,26.50894449214681
838,1000.0,1000,0.761,0.8,0.0,200000,0.1,0.011066291,31140.86167192459,825511,26.508932497895803
839,1000.0,1000,0.85,0.85,0.0,200000,0.1,0.011062722,31178.337449789047,826511,26.509142808680195
840,1000.0,1000,0.949,0.95,0.0,200000,0.1,0.0110675525,31215.951821804047,827511,26.509234916329877
841,1000.0,1000,0.696,0.8,0.0,200000,0.1,0.011064711,31253.565900325775,828511,26.50932705161823
842,1000.0,1000,0.871,0.85,0.0,200000,0.1,0.011057735,31290.878849506378,829511,26.509674080325325
843,1000.0,1000,0.579,0.6,0.0,200000,0.1,0.011056798,31328.44744849205,830511,26.50980395182953
844,1000.0,1000,0.77,0.65,0.0,200000,0.1,0.011051673,31366.331315994263,831511,26.50966705702546
845,1000.0,1000,0.817,0.85,0.0,200000,0.1,0.011051062,31404.021899700165,832511,26.509693650736693
846,1000.0,1000,0.756,0.6,0.0,200000,0.1,0.0110474415,31441.871577501297,833511,26.509586044409335
847,1000.0,1000,0.853,0.9,0.0,200000,0.1,0.011040234,31479.4799284935,834511,26.509681922212607
848,1000.0,1000,0.727,0.7,0.0,200000,0.1,0.011035325,31517.09617805481,835511,26.509770927726557
849,1000.0,1000,0.766,0.9,0.0,200000,0.1,0.011033697,31554.78024148941,836511,26.509802748718325
850,1000.0,1000,0.665,0.75,0.0,200000,0.1,0.011029841,31592.253031015396,837511,26.510011779316294
851,1000.0,1000,0.806,0.85,0.0,200000,0.1,0.011024361,31629.88658809662,838511,26.510085568573544
852,1000.0,1000,0.71,0.75,0.0,200000,0.1,0.0110180555,31667.63560628891,839511,26.510062526244276
853,1000.0,1000,0.699,0.7,0.0,200000,0.1,0.011016137,31705.651440143585,840511,26.50981644626169
854,1000.0,1000,0.812,0.95,0.0,200000,0.1,0.011011098,31743.078814268112,841511,26.51006239536886
855,1000.0,1000,0.709,0.8,0.0,200000,0.1,0.011006621,31780.74968266487,842511,26.51010465120005
856,1000.0,1000,0.725,0.65,0.0,200000,0.1,0.011003927,31818.37876224518,843511,26.510181624398967
857,1000.0,1000,0.698,0.8,0.0,200000,0.1,0.0110007925,31856.197254419327,844511,26.510100789578775
858,1000.0,1000,0.806,0.75,0.0,200000,0.1,0.010998111,31893.79117679596,845511,26.510206807780893
859,1000.0,1000,0.791,0.8,0.0,200000,0.1,0.010994953,31931.26748108864,846511,26.51041022666533
860,1000.0,1000,0.816,0.75,0.0,200000,0.1,0.010993035,31969.36489701271,847511,26.5100981114652
861,1000.0,1000,0.584,0.45,0.0,200000,0.1,0.0109984875,32007.14394235611,848511,26.510050428798706
862,1000.0,1000,0.746,0.8,0.0,200000,0.1,0.010995591,32044.880403757095,849511,26.510038086503133
863,1000.0,1000,0.862,0.9,0.0,200000,0.1,0.0109901205,32082.694287776947,850511,26.50996179889888
864,1000.0,1000,0.592,0.75,0.0,200000,0.1,0.010996456,32120.48641848564,851511,26.50990364508635
865,1000.0,1000,0.721,0.65,0.0,200000,0.1,0.011001164,32158.077340126038,852511,26.510011496353275
866,1000.0,1000,0.525,0.55,0.0,200000,0.1,0.01100282,32195.770651102066,853511,26.5100347880054
867,1000.0,1000,0.547,0.35,0.0,200000,0.1,0.01099749,32233.543572425842,854511,26.509992550690264
868,1000.0,1000,0.676,0.55,0.0,200000,0.1,0.010996621,32271.389675617218,855511,26.50989029560583
869,1000.0,1000,0.584,0.5,0.0,200000,0.1,0.01098935,32309.437836647034,856511,26.509622492281814
870,1000.0,1000,0.779,0.6,0.0,200000,0.1,0.010984026,32347.274257183075,857511,26.50952884529179
871,1000.0,1000,0.665,0.6,0.0,200000,0.1,0.010978918,32384.966104269028,858511,26.509553760940612
872,1000.0,1000,0.794,0.9,0.0,200000,0.1,0.010974526,32422.90230154991,859511,26.509378833315367
873,1000.0,1000,0.728,0.7,0.0,200000,0.1,0.010970794,32460.86929512024,860511,26.509179164734135
874,1000.0,1000,0.474,0.65,0.0,200000,0.1,0.010967049,32498.456897497177,861511,26.509289431751053
875,1000.0,1000,0.464,0.5,0.0,200000,0.1,0.010966248,32536.18260359764,862511,26.509286921867353
876,1000.0,1000,0.846,0.75,0.0,200000,0.1,0.010959537,32574.054881095886,863511,26.509165135854538
877,1000.0,1000,0.758,0.6,0.0,200000,0.1,0.010952872,32611.852117538452,864511,26.509104630780257
878,1000.0,1000,0.544,0.55,0.0,200000,0.1,0.010949998,32649.62540125847,865511,26.509063713413337
879,1000.0,1000,0.593,0.65,0.0,200000,0.1,0.01094552,32687.316895723343,866511,26.509089221107953
880,1000.0,1000,0.761,0.75,0.0,200000,0.1,0.010937889,32724.70347905159,867511,26.50936166748427
881,1000.0,1000,0.778,0.7,0.0,200000,0.1,0.010933982,32762.44616150856,868511,26.509345355529106
882,1000.0,1000,0.625,0.7,0.0,200000,0.1,0.010934579,32799.89582133293,869511,26.509565905862182
883,1000.0,1000,0.781,0.75,0.0,200000,0.1,0.010931303,32837.46153450012,870511,26.509692263294212
884,1000.0,1000,0.813,0.75,0.0,200000,0.1,0.0109295575,32875.36987018585,871511,26.509542050132755
885,1000.0,1000,0.71,0.6,0.0,200000,0.1,0.01092644,32912.93920016289,872511,26.509665231308187
886,1000.0,1000,0.726,0.7,0.0,200000,0.1,0.0109216515,32950.48426747322,873511,26.50980765211384
887,1000.0,1000,0.543,0.25,0.0,200000,0.1,0.010920282,32987.90572690964,874511,26.51004908346342
888,1000.0,1000,0.834,0.85,0.0,200000,0.1,0.010917601,33025.74603390694,875511,26.509953752096553
889,1000.0,1000,0.49,0.55,0.0,200000,0.1,0.010914077,33063.64558029175,876511,26.50981114143991
890,1000.0,1000,0.663,0.7,0.0,200000,0.1,0.010910721,33101.296962976456,877511,26.509867603149445
891,1000.0,1000,0.736,0.7,0.0,200000,0.1,0.010905558,33139.30132508278,878511,26.509641569181284
892,1000.0,1000,0.838,0.75,0.0,200000,0.1,0.010897873,33176.9925673008,879511,26.509666245463254
893,1000.0,1000,0.798,0.75,0.0,200000,0.1,0.010896163,33215.28783392906,880511,26.50920878311964
894,1000.0,1000,0.707,0.9,0.0,200000,0.1,0.0108915465,33253.37494182587,881511,26.50891831368975
895,1000.0,1000,0.834,0.75,0.0,200000,0.1,0.010885974,33290.97842621803,882511,26.509013603888114
896,1000.0,1000,0.572,0.65,0.0,200000,0.1,0.010889492,33328.671360492706,883511,26.50903753163168
897,1000.0,1000,0.784,0.9,0.0,200000,0.1,0.010886368,33366.29994535446,884511,26.509112530785977
898,1000.0,1000,0.768,0.9,0.0,200000,0.1,0.010882227,33403.662566423416,885511,26.509398429783396
899,1000.0,1000,0.716,0.85,0.0,200000,0.1,0.010879166,33441.81168913841,886511,26.509060221428427
900,1000.0,1000,0.927,0.85,0.0,200000,0.1,0.010880202,33479.676339149475,887511,26.50894802556822
901,1000.0,1000,0.782,0.75,0.0,200000,0.1,0.010875526,33517.34501719475,888511,26.50899107705411
902,1000.0,1000,0.805,0.85,0.0,200000,0.1,0.010871788,33554.88630890846,889511,26.50913466964136
903,1000.0,1000,0.484,0.6,0.0,200000,0.1,0.010873275,33592.886659383774,890511,26.508915682558822
904,1000.0,1000,0.342,0.3,0.0,200000,0.1,0.01086865,33630.96683597565,891511,26.508634269395262
905,1000.0,1000,0.679,0.65,0.0,200000,0.1,0.010864502,33668.276846170425,892511,26.508959875351554
906,1000.0,1000,0.81,0.9,0.0,200000,0.1,0.010858701,33705.540310144424,893511,26.509321368702032
907,1000.0,1000,0.333,0.4,0.0,200000,0.1,0.01085581,33743.70910024643,894511,26.50897082267779
908,1000.0,1000,0.5,0.65,0.0,200000,0.1,0.010855168,33781.465249061584,895511,26.508944872136237
909,1000.0,1000,0.513,0.35,0.0,200000,0.1,0.010855689,33819.41169190407,896511,26.50876981996623
910,1000.0,1000,0.549,0.55,0.0,200000,0.1,0.010855058,33857.53522729874,897511,26.508456506044546
911,1000.0,1000,0.234,0.3,0.0,200000,0.1,0.010852224,33895.37307691574,898511,26.508367320100266
912,1000.0,1000,0.43,0.25,0.0,200000,0.1,0.010854049,33933.44992136955,899511,26.508091634410974
913,1000.0,1000,0.524,0.55,0.0,200000,0.1,0.010850912,33971.25354266167,900511,26.50802976276643
914,1000.0,1000,0.642,0.7,0.0,200000,0.1,0.0108475555,34009.174852371216,901511,26.507876298107366
915,1000.0,1000,0.322,0.4,0.0,200000,0.1,0.010850283,34047.489654541016,902511,26.507416821169066
916,1000.0,1000,0.325,0.5,0.0,200000,0.1,0.010850472,34085.52035021782,903511,26.507179315373627
917,1000.0,1000,0.808,0.75,0.0,200000,0.1,0.010846162,34123.11108994484,904511,26.507284098544442
918,1000.0,1000,0.845,0.85,0.0,200000,0.1,0.010841144,34160.63743829727,905511,26.507438616056906
919,1000.0,1000,0.81,0.7,0.0,200000,0.1,0.010837732,34197.966990709305,906511,26.50774533548487
920,1000.0,1000,0.807,0.7,0.0,200000,0.1,0.010832047,34235.228499650955,907511,26.508104071705333
921,1000.0,1000,0.722,0.75,0.0,200000,0.1,0.0108304145,34272.82325839996,908511,26.508204274019704
922,1000.0,1000,0.693,0.7,0.0,200000,0.1,0.010825216,34310.79630279541,909511,26.508011996015938
923,1000.0,1000,0.588,0.6,0.0,200000,0.1,0.010822252,34349.105397224426,910511,26.507560806943577
924,1000.0,1000,0.813,0.75,0.0,200000,0.1,0.010818146,34386.84719157219,911511,26.50754792695158
925,1000.0,1000,0.874,0.75,0.0,200000,0.1,0.010819207,34424.42217063904,912511,26.507663526322037
926,1000.0,1000,0.259,0.35,0.0,200000,0.1,0.010818528,34462.233119249344,913511,26.507597369561825
927,1000.0,1000,0.792,0.75,0.0,200000,0.1,0.010821775,34499.89345121384,914511,26.50764708246321
928,1000.0,1000,0.846,0.8,0.0,200000,0.1,0.010821874,34537.26702642441,915511,26.507916775432868
929,1000.0,1000,0.858,0.75,0.0,200000,0.1,0.010818821,34573.95925092697,916511,26.508708283468774
930,1000.0,1000,0.789,0.9,0.0,200000,0.1,0.010817119,34609.56054162979,917511,26.510333723281406
931,1000.0,1000,0.825,0.75,0.0,200000,0.1,0.010812328,34647.151705503464,918511,26.510433174659465
932,1000.0,1000,0.88,0.95,0.0,200000,0.1,0.010807884,34684.39240574837,919511,26.5108002822804
933,1000.0,1000,0.672,0.7,0.0,200000,0.1,0.010804195,34721.83446955681,920511,26.511012855271737
934,1000.0,1000,0.869,0.85,0.0,200000,0.1,0.010802418,34758.516137838364,921511,26.511804944127512
935,1000.0,1000,0.79,0.8,0.0,200000,0.1,0.010795565,34795.42819094658,922511,26.512419819022803
936,1000.0,1000,0.323,0.5,0.0,200000,0.1,0.010812094,34832.25362634659,923511,26.513099321510104
937,1000.0,1000,0.802,0.8,0.0,200000,0.1,0.010811783,34872.616931438446,924511,26.511087533197728
938,1000.0,1000,0.759,0.75,0.0,200000,0.1,0.010809938,34909.73727822304,925511,26.511542972024028
939,1000.0,1000,0.77,0.7,0.0,200000,0.1,0.010807474,34946.673540353775,926511,26.512137097039957
940,1000.0,1000,0.848,0.85,0.0,200000,0.1,0.010808816,34983.5665102005,927511,26.512762777076865
941,1000.0,1000,0.897,0.95,0.0,200000,0.1,0.010824343,35021.01766371727,928511,26.51296455451091
942,1000.0,1000,0.646,0.65,0.0,200000,0.1,0.010825226,35057.67583799362,929511,26.51376560946125
943,1000.0,1000,0.786,0.75,0.0,200000,0.1,0.010825798,35094.65203714371,930511,26.51432471826524
944,1000.0,1000,0.802,0.95,0.0,200000,0.1,0.01082067,35131.204474925995,931511,26.5152024789209
945,1000.0,1000,0.751,0.9,0.0,200000,0.1,0.010821056,35166.665880441666,932511,26.516901066415347
946,1000.0,1000,0.76,0.65,0.0,200000,0.1,0.010816921,35203.63284945488,933511,26.517462103397964
947,1000.0,1000,0.699,0.7,0.0,200000,0.1,0.010814224,35240.4223754406,934511,26.518155487223254
948,1000.0,1000,0.729,0.65,0.0,200000,0.1,0.010810741,35277.54996228218,935511,26.51859329747264
949,1000.0,1000,0.791,0.9,0.0,200000,0.1,0.010806269,35314.713661432266,936511,26.519003069537348
950,1000.0,1000,0.686,0.6,0.0,200000,0.1,0.010810087,35351.27034449577,937511,26.519867344267183
951,1000.0,1000,0.764,0.65,0.0,200000,0.1,0.0108084325,35387.61533546448,938511,26.520888482892612
952,1000.0,1000,0.595,0.55,0.0,200000,0.1,0.010809232,35423.05915737152,939511,26.522582248287872
953,1000.0,1000,0.565,0.6,0.0,200000,0.1,0.010807125,35460.56809878349,940511,26.52272793151598
954,1000.0,1000,0.785,0.85,0.0,200000,0.1,0.010808234,35497.77828192711,941511,26.523096530429957
955,1000.0,1000,0.564,0.3,0.0,200000,0.1,0.0108078215,35533.684351444244,942511,26.52443778881726
956,1000.0,1000,0.64,0.7,0.0,200000,0.1,0.010805015,35570.433074235916,943511,26.52514795134018
957,1000.0,1000,0.769,0.85,0.0,200000,0.1,0.010806607,35607.394047260284,944511,26.525698531426915
958,1000.0,1000,0.703,0.75,0.0,200000,0.1,0.010803963,35643.37544989586,945511,26.52697697827363
959,1000.0,1000,0.779,0.7,0.0,200000,0.1,0.010801688,35679.31048202515,946511,26.52828732394345
960,1000.0,1000,0.823,0.9,0.0,200000,0.1,0.010797534,35715.044956207275,947511,26.529744009818813
961,1000.0,1000,0.783,0.8,0.0,200000,0.1,0.010805024,35752.40052986145,948511,26.529994795597723
962,1000.0,1000,0.759,0.7,0.0,200000,0.1,0.01080784,35788.83268094063,949511,26.530929590587398
963,1000.0,1000,0.768,0.7,0.0,200000,0.1,0.010806116,35825.84840941429,950511,26.531430299114664
964,1000.0,1000,0.716,0.65,0.0,200000,0.1,0.010803337,35863.11133360863,951511,26.531747096056538
965,1000.0,1000,0.733,0.8,0.0,200000,0.1,0.010798278,35899.48214960098,952511,26.532722561615262
966,1000.0,1000,0.743,0.65,0.0,200000,0.1,0.010823343,35934.86480998993,953511,26.5344256900041
967,1000.0,1000,0.64,0.7,0.0,200000,0.1,0.0108347945,35971.55535316467,954511,26.535160646129025
968,1000.0,1000,0.818,0.8,0.0,200000,0.1,0.010849657,36007.27750277519,955511,26.536607770851383
969,1000.0,1000,0.913,1.0,0.0,200000,0.1,0.010851562,36042.85029625893,956511,26.538161996767133
970,1000.0,1000,0.782,0.7,0.0,200000,0.1,0.010854202,36080.01462340355,957511,26.538542458348175
971,1000.0,1000,0.784,0.6,0.0,200000,0.1,0.010857265,36117.24451327324,958511,26.53887396168224
972,1000.0,1000,0.768,0.8,0.0,200000,0.1,0.010857268,36153.303846120834,959511,26.54006405790685
973,1000.0,1000,0.638,0.7,0.0,200000,0.1,0.01085554,36191.650690317154,960511,26.539574229597754
974,1000.0,1000,0.762,0.9,0.0,200000,0.1,0.010855118,36229.16196131706,961511,26.539697523613114
975,1000.0,1000,0.629,0.55,0.0,200000,0.1,0.010861852,36266.76653456688,962511,26.539752284155064
976,1000.0,1000,0.62,0.6,0.0,200000,0.1,0.010862903,36304.44429039955,963511,26.539753432946455
977,1000.0,1000,0.74,0.7,0.0,200000,0.1,0.01086135,36342.38021111488,964511,26.539566048732087
978,1000.0,1000,0.72,0.85,0.0,200000,0.1,0.010859974,36379.931510686874,965511,26.53965963892459
979,1000.0,1000,0.626,0.55,0.0,200000,0.1,0.010859279,36417.618351221085,966511,26.539654259267007
980,1000.0,1000,0.52,0.6,0.0,200000,0.1,0.010860177,36455.49832868576,967511,26.539508286628987
981,1000.0,1000,0.858,0.75,0.0,200000,0.1,0.010858709,36493.07807302475,968511,26.539580959690458
982,1000.0,1000,0.839,0.85,0.0,200000,0.1,0.0108597595,36530.539717912674,969511,26.53973928300927
983,1000.0,1000,0.577,0.7,0.0,200000,0.1,0.010861385,36568.08424091339,970511,26.539837132116155
984,1000.0,1000,0.654,0.65,0.0,200000,0.1,0.010857902,36606.293150663376,971511,26.539453093183223
985,1000.0,1000,0.796,0.95,0.0,200000,0.1,0.010857559,36643.97329187393,972511,26.53945281100307
986,1000.0,1000,0.853,0.95,0.0,200000,0.1,0.010857184,36681.749423742294,973511,26.539383079620492
987,1000.0,1000,0.582,0.8,0.0,200000,0.1,0.01085499,36719.222311258316,974511,26.539532665661998
988,1000.0,1000,0.784,0.75,0.0,200000,0.1,0.010852244,36756.68748998642,975511,26.539687512730907
989,1000.0,1000,0.672,0.8,0.0,200000,0.1,0.0108513255,36794.135205984116,976511,26.539854640435394
990,1000.0,1000,0.729,0.7,0.0,200000,0.1,0.010853845,36831.461500644684,977511,26.54010892210277
991,1000.0,1000,0.653,0.6,0.0,200000,0.1,0.010850667,36868.990307331085,978511,26.540216909405736
992,1000.0,1000,0.79,0.75,0.0,200000,0.1,0.010843689,36906.962549209595,979511,26.54000579650308
993,1000.0,1000,0.678,0.6,0.0,200000,0.1,0.010838484,36945.28268909454,980511,26.539545203609197
