# Model: zoom-grid (binary maps), Actions: basic, Environment: 2km x 2km, 
# Num drones: 16, Num users: 20, Num obstacles: 0
# Max steps: 1000, Time step: 0.10
episode,steps,duration,reward,loss,epsilon,area_coverage,user_coverage,direct_conn,global_conn
55,1000,83.19769930839539,15.793750000000053,0.00010236347,0.44624000000222175,66.60000000000001,50.0,37.5,12.5
56,1000,84.30171942710876,27.87187500000035,0.0001025722,0.43624000000221175,64.1,65.0,37.5,37.5
57,1000,83.49544167518616,19.41562500000028,0.00010249738,0.42624000000220175,68.0,60.0,81.25,50.0
58,1000,85.27428698539734,22.853125000000055,0.000101996484,0.41624000000219175,72.89999999999999,55.00000000000001,56.25,25.0
59,1000,85.25779342651367,17.403125000000035,0.000101432386,0.40624000000218174,63.2,65.0,68.75,25.0
60,1000,81.83083772659302,29.756249999999827,0.000100978345,0.39624000000217174,78.9,60.0,50.0,12.5
61,1000,83.56037330627441,12.293750000000074,0.0001008662,0.38624000000216174,54.2,45.0,68.75,50.0
62,1000,81.53189992904663,13.27187500000007,0.00010081903,0.37624000000215174,55.60000000000001,60.0,68.75,31.25
63,1000,85.35740756988525,14.878125000000036,0.00010066895,0.36624000000214174,60.5,65.0,75.0,50.0
64,1000,83.45351839065552,21.203125000000224,0.000100358826,0.35624000000213174,74.2,65.0,56.25,18.75
65,1000,81.90416812896729,16.525000000000144,9.994424e-05,0.34624000000212174,73.2,65.0,43.75,31.25
66,1000,85.12071490287781,14.943749999999921,9.961808e-05,0.33624000000211174,67.2,70.0,68.75,31.25
67,1000,84.34483361244202,26.768749999999773,9.958209e-05,0.32624000000210174,64.3,65.0,62.5,18.75
68,1000,85.56864643096924,22.8125000000001,9.938442e-05,0.31624000000209174,65.5,80.0,62.5,25.0
69,1000,87.53459882736206,25.94999999999958,9.922335e-05,0.30624000000208174,70.89999999999999,60.0,62.5,25.0
70,1000,82.25154662132263,34.90312500000053,9.903848e-05,0.29624000000207173,71.39999999999999,75.0,68.75,31.25
71,1000,85.01084351539612,-3.4250000000000234,9.8926124e-05,0.28624000000206173,63.2,65.0,62.5,37.5
72,1000,83.46031785011292,40.093749999999645,9.8874065e-05,0.27624000000205173,73.2,80.0,37.5,25.0
73,1000,82.71479845046997,13.837499999999919,9.868999e-05,0.26624000000204173,71.7,85.0,50.0,18.75
74,1000,82.45804834365845,12.843750000000075,9.831707e-05,0.25624000000203173,65.4,65.0,75.0,12.5
75,1000,83.91254305839539,30.30312499999985,9.8135235e-05,0.24624000000202173,76.7,80.0,37.5,18.75
76,1000,88.99432229995728,28.15937499999967,9.817829e-05,0.23624000000201173,78.5,65.0,37.5,18.75
77,1000,84.8347384929657,16.865625000000023,9.788048e-05,0.22624000000200173,75.3,60.0,37.5,12.5
78,1000,83.50727367401123,5.909375000000011,9.740178e-05,0.21624000000199173,75.3,85.0,43.75,18.75
79,1000,81.23562908172607,-14.375000000000012,9.7232e-05,0.20624000000198173,79.60000000000001,65.0,31.25,18.75
80,1000,85.12381553649902,18.549999999999734,9.7346776e-05,0.19624000000197173,79.4,70.0,12.5,12.5
81,1000,81.93426203727722,36.28437500000021,9.752883e-05,0.18624000000196173,71.39999999999999,70.0,50.0,25.0
82,1000,81.15689396858215,30.037500000000097,9.747152e-05,0.17624000000195172,73.4,85.0,37.5,25.0
83,1000,80.9489221572876,17.534375000000246,9.744086e-05,0.16624000000194172,64.9,60.0,56.25,31.25
84,1000,84.39214158058167,15.628125000000125,9.71065e-05,0.15624000000193172,68.10000000000001,85.0,75.0,43.75
85,1000,82.35338044166565,16.612500000000004,9.659038e-05,0.14624000000192172,74.9,75.0,37.5,25.0
86,1000,82.76890540122986,19.840625000000028,9.63869e-05,0.13624000000191172,73.3,70.0,31.25,18.75
87,1000,83.73516845703125,19.9374999999998,9.6154006e-05,0.12624000000190172,66.4,70.0,37.5,12.5
88,1000,81.75904965400696,30.821875000000063,9.591673e-05,0.11624000000190388,78.4,80.0,37.5,18.75
89,1000,81.92703557014465,9.778125000000186,9.575017e-05,0.10624000000190775,77.3,55.00000000000001,25.0,25.0
90,1000,82.3983108997345,15.371875000000074,9.587006e-05,0.1,70.19999999999999,60.0,43.75,25.0
91,1000,81.13844990730286,-7.049999999999982,9.5701915e-05,0.1,70.19999999999999,55.00000000000001,56.25,18.75
92,1000,80.38734126091003,-15.331250000000217,9.5766336e-05,0.1,75.8,75.0,43.75,18.75
93,1000,84.57673716545105,31.47500000000012,9.607254e-05,0.1,58.8,80.0,68.75,18.75
94,1000,82.19839000701904,11.45937500000006,9.626876e-05,0.1,46.5,30.0,87.5,56.25
95,1000,79.39547395706177,-45.00625000000018,9.6558e-05,0.1,64.9,55.00000000000001,68.75,31.25
96,1000,81.99358892440796,32.55000000000049,9.714416e-05,0.1,73.5,80.0,62.5,18.75
97,1000,79.78732204437256,-1.4749999999999297,9.754226e-05,0.1,67.7,50.0,75.0,50.0
98,1000,81.0503613948822,-0.06250000000000744,9.797454e-05,0.1,60.699999999999996,45.0,75.0,31.25
99,1000,79.8666205406189,14.065624999999923,9.816916e-05,0.1,54.1,55.00000000000001,75.0,31.25
100,1000,80.24724698066711,25.48124999999977,9.866133e-05,0.1,65.8,75.0,56.25,43.75
101,1000,81.96675491333008,5.628125000000041,9.923974e-05,0.1,56.99999999999999,40.0,81.25,37.5
102,1000,81.7085394859314,19.131250000000055,9.954412e-05,0.1,69.39999999999999,60.0,50.0,31.25
103,1000,80.6562876701355,18.449999999999836,9.980436e-05,0.1,64.9,65.0,87.5,37.5
104,1000,83.48924112319946,35.278125000000266,9.993541e-05,0.1,74.2,70.0,31.25,18.75
105,1000,82.86011672019958,-1.3062499999999497,0.00010006152,0.1,64.0,60.0,75.0,25.0
106,1000,82.80397725105286,7.6343749999999755,0.00010042942,0.1,59.599999999999994,50.0,75.0,62.5
107,1000,86.43082475662231,8.500000000000037,0.00010070265,0.1,65.3,60.0,50.0,18.75
